True,trizol_depth,ivt_depth,trizol_median,ivt_median,ks_stat,ks_pval,ks_effect_size,u_stat,u_pval,u_effect_size
7838,1642.0,53159,119.0,159.0,0.13407129976329368,1.9029929597966981e-25,0.0033593486833282875,36002503.5,1.0257182421702842e-33,0.4124608627636728
7839,1642.0,53159,21.0,30.0,0.10473213457781227,1.0771822186095174e-15,0.0026242138251609606,38068451.5,5.633980380721168e-19,0.4361292916690372
7840,1642.0,53159,43.0,43.0,0.03389552116752037,0.050318816301458874,0.0008493008914351583,43883208.0,0.7042024307741014,0.502745755792169
7841,1642.0,53159,14.0,19.0,0.11873862933067825,4.7340156368247805e-20,0.0029751666375015407,36557254.5,1.6210823590546337e-29,0.4188163395731955
7842,1642.0,53159,75.0,93.0,0.12001665355323277,1.780236625046911e-20,0.003007189367175081,36848209.0,5.1459014590418715e-27,0.4221496451055447
7843,1642.0,53159,7.0,6.0,0.04870366951680971,0.0009979504501352197,0.001220340284262277,45462214.0,0.0017849776581400187,0.5208355582712941
7844,1642.0,53159,22.0,22.0,0.026986972802549303,0.19356930123610347,0.0006761973048021499,43822337.0,0.7767674081698445,0.5020483902554281
7845,1642.0,53159,25.0,26.0,0.051135484223678584,0.0004582913670763186,0.0012812728891377534,41229098.0,0.00013074946386378415,0.472339078643462
7846,1642.0,53159,68.0,91.0,0.10589442574764624,4.914861721619605e-16,0.0026533366972291764,37517239.5,2.8800105374125092e-22,0.42981435923425
7847,1642.0,53159,30.0,25.0,0.10168406599657281,8.092879295151214e-15,0.0025478400957113377,48395374.5,4.97757660663766e-14,0.5544391633776536
7848,1642.0,53159,30.0,35.0,0.09823923765668952,7.358418763422201e-14,0.002461524981527241,38872405.5,4.1010182664801117e-14,0.44533975006014065
7849,1642.0,53159,13.0,7.0,0.14413257137557056,2.4158762253609857e-29,0.0036114482721514296,50320143.5,1.0612915320576264e-28,0.5764901822008522
7850,1642.0,53159,75.0,108.0,0.1561776761504149,2.2273568132355083e-34,0.003913255645820249,34749241.5,4.457633396046501e-45,0.3981029299663348
7851,1642.0,53159,61.0,68.0,0.07080749111569529,2.098422605476288e-07,0.0017741832328712467,40468969.5,4.947362295181726e-07,0.4636307048793637
7852,1642.0,53159,6.0,9.0,0.08681704295336823,6.443926092252854e-11,0.0021753255129976826,38924695.0,5.9959391390726565e-15,0.4459388020756062
7853,1642.0,53159,6.0,6.0,0.16951186062156876,2.00700918725207e-40,0.004247362759911874,35617805.5,1.391060991109638e-43,0.4080535895588119
7854,1642.0,53159,31.0,31.0,0.03363214885025709,0.05327040097031686,0.0008427017203315322,44009071.0,0.5623210312703363,0.5041876988939875
7855,1642.0,53159,15.0,12.0,0.06349441551932805,4.8873394862621305e-06,0.001590943636334848,46741508.0,4.0773278135071276e-07,0.5354917253616852
7856,1642.0,53159,51.0,62.0,0.11256934273822294,4.588170378017305e-18,0.0028205863147327623,37384639.5,3.6364049284804e-23,0.42829523403223557
7857,1642.0,53159,27.5,32.0,0.07708985286459002,1.0678530832962823e-08,0.0019315968158424145,39808151.5,1.2217043439824777e-09,0.4560600768420728
7858,1642.0,53159,17.0,17.0,0.04535765305375442,0.002736643792454224,0.0011365010433553504,44180201.0,0.393739892461033,0.5061482410947471
7859,1642.0,53159,30.5,34.0,0.07344445646353293,6.199957915633706e-08,0.001840256181256774,39979606.0,6.469213922969073e-09,0.45802433666069103
7860,1642.0,53159,21.0,22.0,0.03597814329401655,0.03156234569459199,0.0009014839754424543,42074666.0,0.012798889616900516,0.48202628572352946
7861,1642.0,53159,18.0,17.0,0.046269987408674634,0.0020934031763893707,0.0011593608889700902,45727128.0,0.0009310231971624172,0.5238705321307697
7862,1642.0,53159,45.0,44.0,0.047047548091826374,0.001659007486170616,0.0011788437869636604,44051186.0,0.5172184389112136,0.5046701872641446
7863,1642.0,53159,16.0,15.0,0.06157713287183242,1.0540804885914692e-05,0.001542903370082458,45024146.0,0.02847473626350303,0.5158168543572967
7864,1642.0,53159,11.0,14.0,0.08836818893169962,2.697043101547294e-11,0.0022141916999381945,39409481.5,5.352048735597953e-12,0.45149273412497554
7865,1642.0,53159,12.0,13.0,0.025980821582777702,0.2294865802528205,0.0006509867430985163,42559819.5,0.08410397287020756,0.4875844222898606
7866,1642.0,53159,13.0,14.0,0.08752386006093593,4.34126974184099e-11,0.0021930358292536873,40522419.0,6.112971075889417e-07,0.46424304637623454
7867,1642.0,53158,21.0,24.0,0.05332131238938875,0.00022045150168947754,0.0013360423249979666,41292053.0,0.00018621217652153084,0.4730692185578359
7868,1642.0,53158,32.0,34.0,0.04576332757276946,0.002430879926285799,0.0011466661233592223,42196513.5,0.021848213390246982,0.4834313195158927
7869,1642.0,53158,20.0,19.0,0.044054955513998906,0.003975191993995569,0.0011038603994360503,44164264.5,0.4071469845394339,0.5059751835346277
7870,1642.0,53158,19.0,22.0,0.06528635544651462,2.3326232317158733e-06,0.0016358437220079266,40281519.5,9.873637751724401e-08,0.4614918747727857
7871,1642.0,53158,21.5,25.0,0.07238215548353333,1.0186664997231928e-07,0.0018136392179242226,39521817.0,6.024920219801487e-11,0.452788217727411
7872,1642.0,53158,20.0,22.0,0.056735948480568954,6.609782890812191e-05,0.0014216009532058921,40547107.0,9.153630942275519e-07,0.46453462178959615
7873,1642.0,53158,29.0,32.0,0.06136941333488899,1.1440012693184828e-05,0.001537699092568157,40183264.5,4.234476183549334e-08,0.4603662001527952
7874,1642.0,53158,18.0,19.0,0.045096710062833334,0.002951726733607816,0.0011299630609635438,41248317.5,0.00014021252092651383,0.4725681555855435
7875,1642.0,53158,15.0,15.0,0.029424748476939544,0.12465178353094064,0.0007372794780541475,43443200.5,0.7507269458277389,0.4977141948400189
7876,1642.0,53157,16.0,15.0,0.03427488498036646,0.04631635676740385,0.0008588068798831164,44657269.5,0.10515727565116277,0.5116330014252131
7877,1642.0,53157,36.0,42.0,0.11393152777020665,1.7067643580871603e-18,0.0028547194232948127,38081057.0,1.2668255947721496e-18,0.43629012047757687
7878,1642.0,53157,6.0,6.0,0.037509815395971535,0.02200332774529087,0.0009398627462545484,41600523.0,0.000544560696537014,0.4766122219664283
7879,1642.0,53157,25.0,26.0,0.017635954275773136,0.7012019217976536,0.000441894374671541,42970458.0,0.28269725798639767,0.492307403594303
7880,1642.0,53157,13.0,13.0,0.022809400333812253,0.37487157606248717,0.0005715225578118561,43625176.5,0.978824159005244,0.4998084352291102
7881,1642.0,53157,17.0,15.0,0.05833604116704638,3.663400598969825e-05,0.0014616939933745176,46442490.0,8.50199092805601e-06,0.5320860594121287
7882,1642.0,53157,12.0,21.0,0.14087238233480087,4.748129394866475e-28,0.0035297615500082193,36318697.5,9.274258630638484e-32,0.416098978236441
7883,1642.0,53156,42.0,51.0,0.10650147581145802,3.251313072455435e-16,0.0026685494634386404,37647474.0,2.221828054506682e-21,0.4313307261260011
7884,1642.0,53156,21.0,26.0,0.1012592815080911,1.0669121306791736e-14,0.0025371986564295805,37419217.5,5.963053878071895e-23,0.42871556947862605
7885,1642.0,53156,18.0,18.0,0.03055951232733123,0.10023030540427609,0.0007657130532952926,43020780.5,0.32428344675765675,0.49289321486940424
7886,1642.0,53156,29.0,28.0,0.02516997976860147,0.26192034057523866,0.0006306704718831384,44441268.5,0.20478808337012555,0.5091678823409396
7887,1642.0,53156,17.0,23.0,0.09560967286874411,3.770233805583995e-13,0.0023956394903401116,37813278.5,1.8146080063531266e-20,0.43323036421008504
7888,1642.0,53156,18.0,23.0,0.12369885197147756,1.0030181470469198e-21,0.0030994547497242156,37277635.5,6.556938265303235e-24,0.4270934509039145
7889,1642.0,53156,6.0,6.0,0.06653257128673917,1.3777770089676786e-06,0.0016670703955570874,40193802.5,2.5505153921822964e-10,0.4605042563570156
7890,1642.0,53156,78.5,94.0,0.1372551400886633,1.1939245807153357e-26,0.003439127276378946,35570909.0,2.0404840882086826e-37,0.40753932144111205
7891,1642.0,53156,45.0,33.0,0.13660607268253422,2.1106338862378366e-26,0.0034228639479587128,49734394.5,3.7207421765136126e-22,0.5698117353935086
7892,1642.0,53155,9.0,32.0,0.20030785796279144,2.8124440010035386e-56,0.00501900629526257,32730921.0,4.1952745926696296e-68,0.3750083609731428
7893,1642.0,53155,6.0,6.0,0.03498815485839857,0.03953379145368504,0.0008766793838239939,44728681.0,0.019379798298563566,0.5124704358395706
7894,1642.0,53155,38.0,34.0,0.0646992782237409,2.9790727661935937e-06,0.0016211350268855664,46384333.0,1.3621128155097505e-05,0.5314397567108625
7895,1642.0,53155,13.0,12.0,0.04323101457587725,0.005005804736900839,0.001083216287736554,45635936.0,0.0014084321739497667,0.522865139078587
7896,1642.0,53155,40.0,32.0,0.06649027371631999,1.402860864980837e-06,0.0016660110379590365,46223477.0,4.0609867488134566e-05,0.5295967793955374
7897,1642.0,53155,34.0,37.0,0.05803072186448044,4.1053149771629596e-05,0.0014540445957470201,41874990.5,0.005100190100947111,0.4797748145605474
7898,1642.0,53155,16.0,15.0,0.04592437647305225,0.002318535336700407,0.0011507024086247957,44573751.5,0.13827848144753804,0.5106953602814649
7899,1642.0,53155,14.0,13.0,0.03914291976524881,0.01473114489291527,0.0009807830941571697,44470199.0,0.18366975972531652,0.5095089270216225
7900,1642.0,53155,34.0,38.0,0.06064090367941255,1.5211257350574897e-05,0.0015194465180388438,41059151.0,3.927965609101586e-05,0.4704274871904392
7901,1642.0,53155,9.0,10.0,0.01702785650542138,0.7414935302329959,0.000426657844902984,43393701.0,0.6838794630223595,0.49717515399486095
7902,1642.0,53155,33.0,31.0,0.03802645057871451,0.01941636778611642,0.0009528083260543467,44113311.0,0.4527579625264043,0.5054199499980007
7903,1642.0,53155,21.5,21.0,0.04018864005263029,0.011291649026404687,0.001006985145134253,43690121.5,0.9368458679746721,0.500571336029086
7904,1642.0,53155,8.0,9.0,0.025744132338365144,0.23862664888469834,0.0006450568818739454,42829173.5,0.1827904232987836,0.49070718651850226
7905,1642.0,53155,24.0,20.0,0.06547748174248752,2.1531035580120043e-06,0.0016406340540296251,46183323.5,5.296799191404111e-05,0.5291367282340582
7906,1642.0,53155,22.0,24.0,0.05478833705256758,0.00013260125122273615,0.0013728019028833316,42563381.0,0.08751577613858282,0.48766191902407535
7907,1642.0,53155,7.0,8.0,0.06275569425522376,6.590358443444716e-06,0.0015724356884144267,40586365.5,6.042921942969049e-07,0.4650106363952273
7908,1642.0,53155,25.0,21.0,0.07628842911206635,1.5835703133909902e-08,0.001911518149429156,47166592.5,2.1286886306012573e-08,0.5404023475573183
7909,1642.0,53155,6.0,6.0,0.03314536086005915,0.05912019392712126,0.0008305054854427547,43865942.0,0.6471038084515586,0.5025857662839046
7910,1642.0,53155,49.0,56.0,0.11760545395529887,1.1170713726514102e-19,0.0029467766255505696,37829947.5,3.4528245983113095e-20,0.4334294964591751
7911,1642.0,53155,6.0,6.0,0.02407649771982312,0.3107860707481703,0.000603271857892435,42865767.0,0.1828448493013759,0.4911264496506723
7912,1642.0,53155,6.0,6.0,0.03127882731207687,0.0869161501915313,0.0007837367579304172,42879489.0,0.19581146656052484,0.4912836668804983
7913,1642.0,53155,12.0,13.0,0.04643756091709361,0.001991747335209053,0.0011635609953096616,41236021.5,0.00011556207268292858,0.4724539476224417
7914,1642.0,53155,47.0,54.0,0.09676903812775617,1.8446137534861863e-13,0.002424689757502829,38526272.0,5.457272361765324e-16,0.4414075032329669
7915,1642.0,53155,21.0,22.0,0.03372646424728726,0.05219712890857286,0.0008450658805683321,42531051.0,0.07822540156849483,0.48729150413992767
7916,1642.0,53155,18.0,19.0,0.045224414935247315,0.0028446239048579634,0.0011331638487279728,42645287.0,0.11252294537101631,0.48860034158828813
7917,1642.0,53155,11.5,12.0,0.03139955300444519,0.08483397104958101,0.00078676171669219,42955927.0,0.2680307703902798,0.492159440864862
7918,1642.0,53155,12.0,12.0,0.009268804685032217,0.99913276188632,0.00023224345533352637,43637630.5,0.9966358686679732,0.4999699302856961
7919,1642.0,53155,29.0,32.0,0.06401439450800639,3.951775044358611e-06,0.0016039742638693053,40848791.0,9.764024433150044e-06,0.4680173271214845
7920,1642.0,53155,22.0,28.0,0.12802475604232832,3.058555315657909e-23,0.0032078474756854526,37126075.5,5.348788895988651e-25,0.42536501562605444
7921,1642.0,53155,26.0,30.0,0.06286649791574317,6.302793735609229e-06,0.0015752120361590487,40594109.0,1.3804971276536672e-06,0.46509935608763053
7922,1642.0,53155,17.0,19.0,0.06641990290845001,1.4455531492083258e-06,0.0016642477944632786,40443434.5,4.045137657399046e-07,0.4633730313903986
7923,1642.0,53155,6.0,6.0,0.07147568225712708,1.547273111002847e-07,0.0017909277392070453,46855257.0,8.208595361647874e-09,0.5368352797205241
7924,1642.0,53155,28.0,32.0,0.0898065444393027,1.1862328541051294e-11,0.002250234296751184,38360349.0,6.000709279226199e-17,0.4395064717197459
7925,1642.0,53155,23.0,25.0,0.0771817900697418,1.0204384167742287e-08,0.0019339026146024984,39042898.0,3.2387817058383754e-13,0.4473266482975409
7926,1642.0,53155,29.0,31.0,0.04820676460300244,0.001164525534885593,0.0012078909808004336,40848630.5,9.750204511940318e-06,0.4680154882229721
7927,1642.0,53155,14.0,17.0,0.11124794069145566,1.184049249057099e-17,0.0027874798340119596,37651192.0,1.7434486989129114e-21,0.43138143899479964
7928,1642.0,53155,36.0,42.0,0.09259743097284834,2.320283863600847e-12,0.0023201640400158296,37926040.0,1.388636518075942e-19,0.43453045817445385
7929,1642.0,53155,6.0,6.0,0.045573358817449616,0.00256993032208649,0.0011419071479638523,45189759.5,0.005198207515255989,0.517753155887838
7930,1642.0,53155,29.0,33.0,0.08229314883700839,7.483636559541637e-10,0.0020619751829538705,38900247.0,5.957518885268799e-14,0.4456922513399612
7931,1642.0,53155,19.5,26.0,0.12992256805098873,6.369099243074176e-24,0.003255399930769171,36032368.0,1.6519812037588256e-33,0.41283406799524885
7932,1642.0,53155,33.0,53.0,0.13860070249360357,3.6333199125446486e-27,0.0034728432794305574,35698055.0,2.5085866109109502e-36,0.40900373978108057
7933,1642.0,53155,22.0,23.0,0.02160011438979903,0.4432523390140155,0.0005412224522960606,42988171.5,0.30096928912918586,0.4925288761488676
7934,1642.0,53155,20.5,19.0,0.052878414665542106,0.00025632666108216446,0.001324946004560439,45198598.0,0.013389724360137798,0.5178544213364473
7935,1642.0,53155,15.0,14.0,0.029366097883708517,0.12603663323879985,0.0007358105250818884,43225776.5,0.5099079700009861,0.49525119067246515
7936,1642.0,53155,16.0,17.0,0.03202528262036966,0.07470263086263962,0.000802440287235541,41968515.5,0.008054819017795473,0.4808463596282836
7937,1642.0,53155,6.0,6.0,0.04434279772196559,0.0036638992415077834,0.001111073640243517,40747328.0,5.422891296509921e-07,0.46685483391423815
7938,1642.0,53155,26.0,31.0,0.0750708376933178,2.8587493304591772e-08,0.001881009615925234,39295762.5,5.777208016256777e-12,0.4502237956675551
7939,1642.0,53155,26.0,31.0,0.11758004163816188,1.138676664549862e-19,0.002946139882783786,36742313.0,8.398629375469162e-28,0.42096812908173886
7940,1642.0,53155,27.0,31.0,0.09457624617454685,7.078895967199078e-13,0.002369746148553633,37967542.0,2.5428530505336815e-19,0.43500595952063065
7941,1642.0,53155,15.0,16.0,0.03684252074145766,0.02579613685263805,0.0009231432326986726,42145320.0,0.01689534022771921,0.48287206387772025
7942,1642.0,53155,15.0,14.0,0.023824265004867562,0.3229060458185671,0.0005969517983745089,44199039.5,0.37346637323986076,0.5064021681358186
7943,1642.0,53155,78.0,93.0,0.09982588323555858,2.6875888891069028e-14,0.002501283481761779,38124274.0,2.387027681224341e-18,0.43680168688290205
7944,1642.0,53155,20.0,28.0,0.1300700694805747,5.632425151366911e-24,0.0032590957947816034,35482239.5,2.7544840821295105e-38,0.40653107434867186
7945,1642.0,53155,41.0,45.0,0.03545469658690126,0.03558128462927107,0.0008883692690645053,41969756.5,0.008122737244579955,0.48086057815198374
7946,1642.0,53155,64.0,63.0,0.048734121741497605,0.0009885213000145748,0.0012211046850698415,42254034.0,0.028101247522698155,0.48411763405140507
7947,1642.0,53155,56.0,78.0,0.1481151061101728,5.794261120875184e-31,0.00371124057513775,35087140.0,7.445152448174453e-42,0.4020042962627052
7948,1642.0,53155,23.0,25.0,0.07865833964535718,4.8806471351948054e-09,0.001970899723406175,39605744.5,1.597810292032961e-10,0.45377535603309377
7949,1642.0,53155,37.0,42.0,0.07168627910171477,1.4047486842220393e-07,0.001796204551107976,38995558.5,1.8721746173879344e-13,0.44678426489487744
7950,1642.0,53155,38.0,50.0,0.1301251791493886,5.379414598565232e-24,0.0032604766481216566,35967218.5,5.389198862338007e-34,0.4120876298729235
7951,1642.0,53155,20.0,20.0,0.02698115535759349,0.19376466897924408,0.0006760523025430889,43589931.0,0.9363535009340602,0.49942342225085534
7952,1642.0,53155,17.0,17.0,0.02875920408806043,0.14110982035310565,0.0007206039135595418,43200384.5,0.4825001322773629,0.49496026661622394
7953,1642.0,53155,23.0,27.0,0.05727856081500893,5.4209713015449724e-05,0.001435198100753049,41022738.5,3.230946103167959e-05,0.4700102978316694
7954,1642.0,53155,20.0,20.0,0.02493925619820503,0.271736222440411,0.0006248895331964877,42898681.5,0.23839138783281044,0.49150356133345235
7955,1642.0,53155,26.0,25.0,0.048062746196143924,0.0012174430401014687,0.0012042823890157275,45841304.0,0.00048570180022456885,0.525218104248016
7956,1642.0,53155,52.0,57.0,0.07035924744252753,2.5703424669523174e-07,0.0017629538323433098,40314014.5,1.370180438395615e-07,0.4618902261226475
7957,1642.0,53155,95.0,128.0,0.1281397416215831,2.78300749482664e-23,0.0032107286075192883,36220374.5,6.814291091984146e-32,0.41498811704927024
7958,1642.0,53155,6.0,6.0,0.04046014396570319,0.010526337608402074,0.00101378807270165,45151776.0,0.006736735912539217,0.5173179670925387
7959,1642.0,53155,6.0,6.0,0.01828696922142181,0.6573864450251727,0.0004582067552269375,43244611.5,0.45495117774675764,0.4954669891365209
7960,1642.0,53155,28.0,28.0,0.013878963356194873,0.9170704062199949,0.0003477577223625454,43440173.5,0.7512208548591955,0.49770760390836394
7961,1642.0,53155,48.0,53.0,0.05852763692604457,3.409744354906923e-05,0.0014664955292628906,41100998.5,5.7615478480181735e-05,0.4709069470377751
7962,1642.0,53155,6.0,6.0,0.021624575750072927,0.44180352385723787,0.0005418353674480372,42941025.5,0.23496615615880356,0.4919887097359995
7963,1642.0,53155,35.0,33.0,0.025853595493426862,0.23436678198151512,0.0006477996412940781,43997842.5,0.570889987090052,0.5040969914130887
7964,1642.0,53155,59.0,73.0,0.10584872842745763,5.070089302852883e-16,0.002652194675366317,38927516.0,8.314634405767191e-14,0.4460046807700826
7965,1642.0,53155,11.0,12.0,0.038220560351904465,0.018516798122341974,0.000957672030272048,42284435.0,0.029621060590518077,0.4844659477814692
